date,item,quantity sold,price,market location
2025-10-18,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-10-18,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-10-18,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2025-10-18,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2025-10-18,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-10-18,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-10-18,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-10-18,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-10-18,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-10-18,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-10-18,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-10-18,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-10-18,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-10-18,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-10-18,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-10-18,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-10-18,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-10-18,Strawberry yogurt,5.0,4.99,Mt Sac Farmers Market
2025-10-18,Water,1.0,1.0,Mt Sac Farmers Market
2025-10-18,Water,1.0,1.0,Mt Sac Farmers Market
2025-10-25,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-10-25,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-10-25,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-10-25,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-10-25,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-10-25,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-10-25,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-10-25,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-10-25,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-10-25,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-10-25,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-10-25,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-10-25,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-10-25,Paneer Meal plate,4.0,8.99,Mt Sac Farmers Market
2025-10-25,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-10-25,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-10-25,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-10-25,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-10-25,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-10-25,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-10-25,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-10-25,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-10-25,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-10-25,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-10-25,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-10-25,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2025-10-25,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-10-25,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-10-25,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-10-25,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-10-25,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-10-25,Pepsi Lemonade,2.0,4.0,Mt Sac Farmers Market
2025-10-25,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-10-25,Pepsi Lemonade,2.0,4.0,Mt Sac Farmers Market
2025-10-25,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-10-25,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-10-25,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-10-25,Strawberry yogurt,4.0,4.99,Mt Sac Farmers Market
2025-10-25,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-10-25,Water,1.0,1.0,Mt Sac Farmers Market
2025-10-25,Water,1.0,1.0,Mt Sac Farmers Market
2025-10-25,Water,1.0,1.0,Mt Sac Farmers Market
2025-10-25,Water,1.0,1.0,Mt Sac Farmers Market
2025-10-25,Water,1.0,1.0,Mt Sac Farmers Market
2025-10-25,Water,1.0,1.0,Mt Sac Farmers Market
2025-10-25,Water,1.0,1.0,Mt Sac Farmers Market
2025-10-25,Water,1.0,1.0,Mt Sac Farmers Market
2025-11-01,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-01,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-01,Lentil soup,2.0,7.99,Mt Sac Farmers Market
2025-11-01,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-01,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-01,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-01,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-01,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-01,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-11-01,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-11-01,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-11-01,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-11-01,Paneer Meal plate,4.0,8.99,Mt Sac Farmers Market
2025-11-01,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-01,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-01,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-01,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-01,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-01,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-01,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-01,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2025-11-01,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-11-01,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-11-01,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-11-01,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2025-11-01,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-11-01,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-11-01,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-11-01,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-11-01,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-11-01,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-01,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-01,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-01,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-01,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-11-01,Water,2.0,1.0,Mt Sac Farmers Market
2025-11-01,Water,1.0,1.0,Mt Sac Farmers Market
2025-11-01,Water,1.0,1.0,Mt Sac Farmers Market
2025-11-01,Water,2.0,1.0,Mt Sac Farmers Market
2025-11-08,Lentil soup,2.0,7.99,Mt Sac Farmers Market
2025-11-08,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-08,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-08,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-08,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-08,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-08,Lentil soup,4.0,7.99,Mt Sac Farmers Market
2025-11-08,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-08,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-08,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-11-08,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-08,Paneer Meal plate,3.0,8.99,Mt Sac Farmers Market
2025-11-08,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-08,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-11-08,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-08,Paneer Meal plate,4.0,8.99,Mt Sac Farmers Market
2025-11-08,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-08,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-08,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-08,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 12 Balls,3.0,6.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 12 Balls,4.0,6.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2025-11-08,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2025-11-08,Pepsi Lemonade,2.0,4.0,Mt Sac Farmers Market
2025-11-08,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-11-08,Pepsi Lemonade,2.0,4.0,Mt Sac Farmers Market
2025-11-08,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-11-08,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-08,Strawberry yogurt,6.0,4.99,Mt Sac Farmers Market
2025-11-08,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-11-08,Strawberry yogurt,3.0,4.99,Mt Sac Farmers Market
2025-11-08,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-08,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-08,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-08,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-08,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-11-08,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-08,Strawberry yogurt,4.0,4.99,Mt Sac Farmers Market
2025-11-08,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-08,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-08,Water,1.0,1.0,Mt Sac Farmers Market
2025-11-08,Water,1.0,1.0,Mt Sac Farmers Market
2025-11-08,Water,1.0,1.0,Mt Sac Farmers Market
2025-11-08,Water,1.0,1.0,Mt Sac Farmers Market
2025-11-22,Lentil soup,2.0,7.99,Mt Sac Farmers Market
2025-11-22,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-22,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-22,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-22,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-22,Lentil soup,2.0,7.99,Mt Sac Farmers Market
2025-11-22,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-22,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-22,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-11-22,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-11-22,Paneer Meal plate,4.0,8.99,Mt Sac Farmers Market
2025-11-22,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-22,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-22,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-22,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-11-22,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-22,Paneer Meal plate,3.0,8.99,Mt Sac Farmers Market
2025-11-22,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-22,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-22,Pani Puri 12 Balls,4.0,6.0,Mt Sac Farmers Market
2025-11-22,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-22,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-22,Pani Puri 12 Balls,3.0,6.0,Mt Sac Farmers Market
2025-11-22,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-22,Pani Puri 12 Balls,4.0,6.0,Mt Sac Farmers Market
2025-11-22,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-11-22,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-11-22,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2025-11-22,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-11-22,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-11-22,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-11-22,Pepsi Lemonade,3.0,4.0,Mt Sac Farmers Market
2025-11-22,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-11-22,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-22,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-22,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-11-22,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-22,Strawberry yogurt,6.0,4.99,Mt Sac Farmers Market
2025-11-22,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-11-22,Water,1.0,1.0,Mt Sac Farmers Market
2025-11-22,Water,2.0,1.0,Mt Sac Farmers Market
2025-11-22,Water,1.0,1.0,Mt Sac Farmers Market
2025-11-22,Water,1.0,1.0,Mt Sac Farmers Market
2025-11-29,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-29,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-29,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-11-29,Lentil soup,4.0,7.99,Mt Sac Farmers Market
2025-11-29,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-11-29,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-11-29,Paneer Meal plate,4.0,8.99,Mt Sac Farmers Market
2025-11-29,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-29,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-29,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-29,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-29,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-11-29,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-11-29,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2025-11-29,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-11-29,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2025-11-29,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-11-29,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-11-29,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-11-29,Strawberry yogurt,3.0,4.99,Mt Sac Farmers Market
2025-11-29,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-29,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-29,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-29,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-29,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-11-29,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-11-29,Water,1.0,1.0,Mt Sac Farmers Market
2025-11-29,Water,1.0,1.0,Mt Sac Farmers Market
2025-11-29,Water,2.0,1.0,Mt Sac Farmers Market
2025-11-29,Water,1.0,1.0,Mt Sac Farmers Market
2025-12-06,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-06,Lentil soup,2.0,7.99,Mt Sac Farmers Market
2025-12-06,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-06,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-06,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-06,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-06,Lentil soup,2.0,7.99,Mt Sac Farmers Market
2025-12-06,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-06,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,4.0,8.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,3.0,8.99,Mt Sac Farmers Market
2025-12-06,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-06,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-12-06,Pani Puri 12 Balls,4.0,6.0,Mt Sac Farmers Market
2025-12-06,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-12-06,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-12-06,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-12-06,Pani Puri 12 Balls,3.0,6.0,Mt Sac Farmers Market
2025-12-06,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-12-06,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2025-12-06,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-12-06,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-12-06,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2025-12-06,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-12-06,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2025-12-06,Pepsi Lemonade,3.0,4.0,Mt Sac Farmers Market
2025-12-06,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-12-06,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2025-12-06,Strawberry yogurt,4.0,4.99,Mt Sac Farmers Market
2025-12-06,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-12-06,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-12-06,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-12-06,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-12-06,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-12-06,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-12-06,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2025-12-06,Strawberry yogurt,6.0,4.99,Mt Sac Farmers Market
2025-12-06,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2025-12-06,Water,1.0,1.0,Mt Sac Farmers Market
2025-12-06,Water,2.0,1.0,Mt Sac Farmers Market
2025-12-06,Water,2.0,1.0,Mt Sac Farmers Market
2025-12-06,Water,2.0,1.0,Mt Sac Farmers Market
2025-12-06,Water,1.0,1.0,Mt Sac Farmers Market
2025-12-13,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-13,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-13,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-13,Lentil soup,4.0,7.99,Mt Sac Farmers Market
2025-12-13,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-13,Lentil soup,2.0,7.99,Mt Sac Farmers Market
2025-12-13,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-13,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-13,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-13,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,4.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,4.0,8.99,Mt Sac Farmers Market
2025-12-13,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2025-12-13,Pani Puri 12 Balls,4.0,6.0,Mt Sac Farmers Market
2025-12-13,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-12-13,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-12-13,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-12-13,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-12-13,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-12-13,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-12-13,Pani Puri 12 Balls,4.0,6.0,Mt Sac Farmers Market
2025-12-13,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-12-13,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2025-12-13,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
