date,item,quantity sold,price,market location
2026-01-17,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-01-17,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-01-17,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-17,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-17,Red KidneyBean Plate,2.0,8.99,Mt Sac Farmers Market
2026-01-17,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-17,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-17,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-17,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-17,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-17,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-01-17,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-01-17,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-01-17,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-01-17,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-01-17,Strawberry yogurt,3.0,4.99,Mt Sac Farmers Market
2026-01-17,Water,1.0,1.0,Mt Sac Farmers Market
2026-01-17,Water,1.0,1.0,Mt Sac Farmers Market
2026-01-24,Chickpea Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-01-24,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Chickpea Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-01-24,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-01-24,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-01-24,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-01-24,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-01-24,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-01-24,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-01-24,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-01-24,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-01-24,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-01-24,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-01-24,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-01-24,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-01-24,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-01-24,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-01-24,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-01-24,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-01-24,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-01-24,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-01-24,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Red KidneyBean Plate,2.0,8.99,Mt Sac Farmers Market
2026-01-24,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-24,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-01-24,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-01-24,Strawberry yogurt,4.0,4.99,Mt Sac Farmers Market
2026-01-24,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-01-24,Water,1.0,1.0,Mt Sac Farmers Market
2026-01-24,Water,1.0,1.0,Mt Sac Farmers Market
2026-01-24,Water,1.0,1.0,Mt Sac Farmers Market
2026-01-24,Water,1.0,1.0,Mt Sac Farmers Market
2026-01-24,Water,1.0,1.0,Mt Sac Farmers Market
2026-01-24,Water,1.0,1.0,Mt Sac Farmers Market
2026-01-24,Water,1.0,1.0,Mt Sac Farmers Market
2026-01-24,Water,1.0,1.0,Mt Sac Farmers Market
2026-01-31,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-31,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-31,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-31,Chickpea Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-01-31,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-31,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-31,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-01-31,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-01-31,Lentil soup,2.0,7.99,Mt Sac Farmers Market
2026-01-31,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-01-31,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-01-31,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-01-31,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-31,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-31,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-31,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-01-31,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-31,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-01-31,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-01-31,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-01-31,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-01-31,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-01-31,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-01-31,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-01-31,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-01-31,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-01-31,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2026-01-31,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-01-31,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-01-31,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-01-31,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-01-31,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-31,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-31,Red KidneyBean Plate,2.0,8.99,Mt Sac Farmers Market
2026-01-31,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-01-31,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2026-01-31,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-01-31,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-01-31,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2026-02-07,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Chickpea Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-07,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Chickpea Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-07,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Chickpea Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-07,Chickpea Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-07,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Lentil soup,2.0,7.99,Mt Sac Farmers Market
2026-02-07,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-07,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-07,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-07,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-07,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-07,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-07,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-07,Pani Puri 12 Balls,3.0,6.0,Mt Sac Farmers Market
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-07,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-07,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-07,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-07,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2026-02-07,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-07,Pani Puri 5 Balls,2.0,3.0,Mt Sac Farmers Market
2026-02-07,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-02-07,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Red KidneyBean Plate,2.0,8.99,Mt Sac Farmers Market
2026-02-07,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Red KidneyBean Plate,2.0,8.99,Mt Sac Farmers Market
2026-02-07,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-07,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-07,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-07,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2026-02-07,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-07,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-07,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-07,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2026-02-07,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-07,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-07,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2026-02-07,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-07,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-14,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-14,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-14,Chickpea Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-14,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-14,Chickpea Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-14,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-14,Lentil soup,2.0,7.99,Mt Sac Farmers Market
2026-02-14,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-14,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-14,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-14,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-14,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-14,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-14,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-14,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-14,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-14,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-14,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-14,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-14,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-14,Pani Puri 12 Balls,4.0,6.0,Mt Sac Farmers Market
2026-02-14,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-14,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-14,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-14,Pani Puri 12 Balls,2.0,6.0,Mt Sac Farmers Market
2026-02-14,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-14,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-14,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-14,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-14,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-14,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-02-14,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-14,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-14,Red KidneyBean Plate,2.0,8.99,Mt Sac Farmers Market
2026-02-14,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-14,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-14,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-14,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-14,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-14,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2026-02-14,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-14,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-14,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-21,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-21,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-21,Chickpea Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-21,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-21,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-21,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-21,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-21,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-21,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-21,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-21,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-21,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-21,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-21,Pani Puri 12 Balls,2.0,6.0,Mt Sac Farmers Market
2026-02-21,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-21,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-02-21,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-02-21,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-02-21,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-21,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-21,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-21,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-21,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-21,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-21,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-21,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-21,Water,1.0,1.0,Mt Sac Farmers Market
2026-02-28,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Chickpea Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-28,Chickpea Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-28,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Chickpea Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-28,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Chickpea Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Lentil soup,2.0,7.99,Mt Sac Farmers Market
2026-02-28,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-28,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-28,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-28,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-28,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-28,Lentil soup,1.0,7.99,Mt Sac Farmers Market
2026-02-28,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Paneer Meal plate,2.0,8.99,Mt Sac Farmers Market
2026-02-28,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Paneer Meal plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-28,Pani Puri 12 Balls,2.0,6.0,Mt Sac Farmers Market
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-28,Pani Puri 12 Balls,3.0,6.0,Mt Sac Farmers Market
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Mt Sac Farmers Market
2026-02-28,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-28,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-28,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-28,Pani Puri 5 Balls,1.0,3.0,Mt Sac Farmers Market
2026-02-28,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-02-28,Pepsi Lemonade,1.0,4.0,Mt Sac Farmers Market
2026-02-28,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Red KidneyBean Plate,2.0,8.99,Mt Sac Farmers Market
2026-02-28,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Red KidneyBean Plate,3.0,8.99,Mt Sac Farmers Market
2026-02-28,Red KidneyBean Plate,1.0,8.99,Mt Sac Farmers Market
2026-02-28,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-28,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-28,Strawberry yogurt,2.0,4.99,Mt Sac Farmers Market
2026-02-28,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-28,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-28,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-28,Strawberry yogurt,3.0,4.99,Mt Sac Farmers Market
2026-02-28,Strawberry yogurt,1.0,4.99,Mt Sac Farmers Market
2026-02-28,Water,1.0,1.0,Mt Sac Farmers Market
