date,item,quantity sold,price,market location
2025-12-27,Paneer Meal plate,1.0,8.99,Unknown
2025-12-27,Paneer Meal plate,1.0,8.99,Unknown
2025-12-27,Paneer Meal plate,2.0,8.99,Unknown
2025-12-27,Paneer Meal plate,1.0,8.99,Unknown
2025-12-27,Paneer Meal plate,1.0,8.99,Unknown
2025-12-27,Paneer Meal plate,2.0,8.99,Unknown
2025-12-27,Paneer Meal plate,1.0,8.99,Unknown
2025-12-27,Paneer Meal plate,1.0,8.99,Unknown
2025-12-27,Pani Puri 12 Balls,1.0,6.0,Unknown
2025-12-27,Pani Puri 12 Balls,1.0,6.0,Unknown
2025-12-27,Pani Puri 12 Balls,1.0,6.0,Unknown
2025-12-27,Pani Puri 12 Balls,1.0,6.0,Unknown
2025-12-27,Pani Puri 12 Balls,1.0,6.0,Unknown
2025-12-27,Pani Puri 12 Balls,1.0,6.0,Unknown
2025-12-27,Pani Puri 5 Balls,1.0,3.0,Unknown
2025-12-27,Pani Puri 5 Balls,1.0,3.0,Unknown
2025-12-27,Pani Puri 5 Balls,1.0,3.0,Unknown
2025-12-27,Pepsi Lemonade,1.0,4.0,Unknown
2025-12-27,Strawberry yogurt,1.0,4.99,Unknown
2025-12-27,Strawberry yogurt,1.0,4.99,Unknown
2025-12-27,Strawberry yogurt,4.0,4.99,Unknown
2025-12-27,Strawberry yogurt,1.0,4.99,Unknown
2025-12-28,Lentil soup,1.0,7.99,Unknown
2025-12-28,Lentil soup,1.0,7.99,Unknown
2025-12-28,Lentil soup,2.0,7.99,Unknown
2025-12-28,Lentil soup,1.0,7.99,Unknown
2025-12-28,Lentil soup,1.0,7.99,Unknown
2025-12-28,Lentil soup,1.0,7.99,Unknown
2025-12-28,Paneer Meal plate,1.0,8.99,Unknown
2025-12-28,Paneer Meal plate,1.0,8.99,Unknown
2025-12-28,Paneer Meal plate,1.0,8.99,Unknown
2025-12-28,Paneer Meal plate,2.0,8.99,Unknown
2025-12-28,Paneer Meal plate,1.0,8.99,Unknown
2025-12-28,Paneer Meal plate,1.0,8.99,Unknown
2025-12-28,Pani Puri 12 Balls,1.0,6.0,Unknown
2025-12-28,Pani Puri 12 Balls,1.0,6.0,Unknown
2025-12-28,Pani Puri 12 Balls,1.0,6.0,Unknown
2025-12-28,Pani Puri 12 Balls,1.0,6.0,Unknown
2025-12-28,Pani Puri 12 Balls,1.0,6.0,Unknown
2025-12-28,Pani Puri 5 Balls,1.0,3.0,Unknown
2025-12-28,Pani Puri 5 Balls,1.0,3.0,Unknown
2025-12-28,Pani Puri 5 Balls,1.0,3.0,Unknown
2025-12-28,Pani Puri 5 Balls,2.0,3.0,Unknown
2025-12-28,Pepsi Lemonade,1.0,4.0,Unknown
2025-12-28,Pepsi Lemonade,1.0,4.0,Unknown
2025-12-28,Pepsi Lemonade,1.0,4.0,Unknown
2025-12-28,Pepsi Lemonade,1.0,4.0,Unknown
2025-12-28,Strawberry yogurt,2.0,4.99,Unknown
2025-12-28,Strawberry yogurt,1.0,4.99,Unknown
2025-12-28,Strawberry yogurt,1.0,4.99,Unknown
2025-12-28,Strawberry yogurt,2.0,4.99,Unknown
2026-01-03,Lentil soup,2.0,7.99,Unknown
2026-01-03,Lentil soup,1.0,7.99,Unknown
2026-01-03,Lentil soup,1.0,7.99,Unknown
2026-01-03,Lentil soup,1.0,7.99,Unknown
2026-01-03,Lentil soup,1.0,7.99,Unknown
2026-01-03,Paneer Meal plate,1.0,8.99,Unknown
2026-01-03,Paneer Meal plate,1.0,8.99,Unknown
2026-01-03,Paneer Meal plate,1.0,8.99,Unknown
2026-01-03,Paneer Meal plate,2.0,8.99,Unknown
2026-01-03,Paneer Meal plate,2.0,8.99,Unknown
2026-01-03,Paneer Meal plate,1.0,8.99,Unknown
2026-01-03,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-03,Pani Puri 12 Balls,3.0,6.0,Unknown
2026-01-03,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-03,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-03,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-03,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-03,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-03,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-03,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-03,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-03,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-03,Pani Puri 5 Balls,2.0,3.0,Unknown
2026-01-03,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-03,Pani Puri 5 Balls,2.0,3.0,Unknown
2026-01-03,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-03,Strawberry yogurt,1.0,4.99,Unknown
2026-01-03,Strawberry yogurt,2.0,4.99,Unknown
2026-01-03,Strawberry yogurt,1.0,4.99,Unknown
2026-01-03,Strawberry yogurt,1.0,4.99,Unknown
2026-01-04,Lentil soup,2.0,7.99,Unknown
2026-01-04,Lentil soup,1.0,7.99,Unknown
2026-01-04,Lentil soup,1.0,7.99,Unknown
2026-01-04,Lentil soup,1.0,7.99,Unknown
2026-01-04,Lentil soup,1.0,7.99,Unknown
2026-01-04,Lentil soup,1.0,7.99,Unknown
2026-01-04,Lentil soup,1.0,7.99,Unknown
2026-01-04,Lentil soup,1.0,7.99,Unknown
2026-01-04,Lentil soup,1.0,7.99,Unknown
2026-01-04,Paneer Meal plate,1.0,8.99,Unknown
2026-01-04,Paneer Meal plate,1.0,8.99,Unknown
2026-01-04,Paneer Meal plate,2.0,8.99,Unknown
2026-01-04,Paneer Meal plate,1.0,8.99,Unknown
2026-01-04,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-04,Pani Puri 12 Balls,4.0,6.0,Unknown
2026-01-04,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-04,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-04,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-04,Pani Puri 12 Balls,2.0,6.0,Unknown
2026-01-04,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-04,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-04,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-04,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-04,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-04,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-10,Lentil soup,1.0,7.99,Unknown
2026-01-10,Lentil soup,1.0,7.99,Unknown
2026-01-10,Paneer Meal plate,1.0,8.99,Unknown
2026-01-10,Paneer Meal plate,1.0,8.99,Unknown
2026-01-10,Paneer Meal plate,1.0,8.99,Unknown
2026-01-10,Paneer Meal plate,2.0,8.99,Unknown
2026-01-10,Paneer Meal plate,2.0,8.99,Unknown
2026-01-10,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-10,Pani Puri 12 Balls,2.0,6.0,Unknown
2026-01-10,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-10,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-10,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-10,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-10,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-10,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-10,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-10,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-10,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-10,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-10,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-11,Lentil soup,2.0,7.99,Unknown
2026-01-11,Lentil soup,1.0,7.99,Unknown
2026-01-11,Lentil soup,1.0,7.99,Unknown
2026-01-11,Lentil soup,1.0,7.99,Unknown
2026-01-11,Lentil soup,1.0,7.99,Unknown
2026-01-11,Lentil soup,1.0,7.99,Unknown
2026-01-11,Lentil soup,1.0,7.99,Unknown
2026-01-11,Paneer Meal plate,1.0,8.99,Unknown
2026-01-11,Paneer Meal plate,1.0,8.99,Unknown
2026-01-11,Paneer Meal plate,1.0,8.99,Unknown
2026-01-11,Paneer Meal plate,1.0,8.99,Unknown
2026-01-11,Paneer Meal plate,2.0,8.99,Unknown
2026-01-11,Paneer Meal plate,1.0,8.99,Unknown
2026-01-11,Paneer Meal plate,1.0,8.99,Unknown
2026-01-11,Paneer Meal plate,1.0,8.99,Unknown
2026-01-11,Paneer Meal plate,1.0,8.99,Unknown
2026-01-11,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-11,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-11,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-11,Pani Puri 12 Balls,2.0,6.0,Unknown
2026-01-11,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-11,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-11,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-11,Pani Puri 12 Balls,3.0,6.0,Unknown
2026-01-11,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-11,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-11,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-11,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-11,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-11,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-11,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-17,Lentil soup,1.0,7.99,Unknown
2026-01-17,Lentil soup,1.0,7.99,Unknown
2026-01-17,Lentil soup,2.0,7.99,Unknown
2026-01-17,Lentil soup,1.0,7.99,Unknown
2026-01-17,Lentil soup,1.0,7.99,Unknown
2026-01-17,Paneer Meal plate,1.0,8.99,Unknown
2026-01-17,Paneer Meal plate,2.0,8.99,Unknown
2026-01-17,Paneer Meal plate,1.0,8.99,Unknown
2026-01-17,Paneer Meal plate,1.0,8.99,Unknown
2026-01-17,Paneer Meal plate,1.0,8.99,Unknown
2026-01-17,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-17,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-17,Pani Puri 12 Balls,2.0,6.0,Unknown
2026-01-17,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-17,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-17,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-17,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-17,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-17,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-17,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-17,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-17,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-17,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-17,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-17,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-17,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-17,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-17,Strawberry yogurt,1.0,4.99,Unknown
2026-01-17,Strawberry yogurt,1.0,4.99,Unknown
2026-01-17,Strawberry yogurt,1.0,4.99,Unknown
2026-01-17,Strawberry yogurt,1.0,4.99,Unknown
2026-01-17,Strawberry yogurt,1.0,4.99,Unknown
2026-01-17,Strawberry yogurt,3.0,4.99,Unknown
2026-01-24,Lentil soup,1.0,7.99,Unknown
2026-01-24,Lentil soup,1.0,7.99,Unknown
2026-01-24,Lentil soup,1.0,7.99,Unknown
2026-01-24,Lentil soup,1.0,7.99,Unknown
2026-01-24,Lentil soup,1.0,7.99,Unknown
2026-01-24,Lentil soup,1.0,7.99,Unknown
2026-01-24,Paneer Meal plate,1.0,8.99,Unknown
2026-01-24,Paneer Meal plate,1.0,8.99,Unknown
2026-01-24,Paneer Meal plate,2.0,8.99,Unknown
2026-01-24,Paneer Meal plate,1.0,8.99,Unknown
2026-01-24,Paneer Meal plate,1.0,8.99,Unknown
2026-01-24,Paneer Meal plate,2.0,8.99,Unknown
2026-01-24,Paneer Meal plate,1.0,8.99,Unknown
2026-01-24,Paneer Meal plate,1.0,8.99,Unknown
2026-01-24,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-24,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-24,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-24,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-24,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-24,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-24,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-24,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-24,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-24,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-24,Strawberry yogurt,1.0,4.99,Unknown
2026-01-24,Strawberry yogurt,1.0,4.99,Unknown
2026-01-24,Strawberry yogurt,4.0,4.99,Unknown
2026-01-24,Strawberry yogurt,1.0,4.99,Unknown
2026-01-31,Lentil soup,1.0,7.99,Unknown
2026-01-31,Lentil soup,1.0,7.99,Unknown
2026-01-31,Lentil soup,2.0,7.99,Unknown
2026-01-31,Lentil soup,1.0,7.99,Unknown
2026-01-31,Lentil soup,1.0,7.99,Unknown
2026-01-31,Lentil soup,1.0,7.99,Unknown
2026-01-31,Paneer Meal plate,1.0,8.99,Unknown
2026-01-31,Paneer Meal plate,1.0,8.99,Unknown
2026-01-31,Paneer Meal plate,1.0,8.99,Unknown
2026-01-31,Paneer Meal plate,2.0,8.99,Unknown
2026-01-31,Paneer Meal plate,1.0,8.99,Unknown
2026-01-31,Paneer Meal plate,1.0,8.99,Unknown
2026-01-31,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-31,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-31,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-31,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-31,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-01-31,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-31,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-31,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-01-31,Pani Puri 5 Balls,2.0,3.0,Unknown
2026-01-31,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-31,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-31,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-31,Pepsi Lemonade,1.0,4.0,Unknown
2026-01-31,Strawberry yogurt,2.0,4.99,Unknown
2026-01-31,Strawberry yogurt,1.0,4.99,Unknown
2026-01-31,Strawberry yogurt,1.0,4.99,Unknown
2026-01-31,Strawberry yogurt,2.0,4.99,Unknown
2026-02-07,Lentil soup,2.0,7.99,Unknown
2026-02-07,Lentil soup,1.0,7.99,Unknown
2026-02-07,Lentil soup,1.0,7.99,Unknown
2026-02-07,Lentil soup,1.0,7.99,Unknown
2026-02-07,Lentil soup,1.0,7.99,Unknown
2026-02-07,Paneer Meal plate,1.0,8.99,Unknown
2026-02-07,Paneer Meal plate,1.0,8.99,Unknown
2026-02-07,Paneer Meal plate,1.0,8.99,Unknown
2026-02-07,Paneer Meal plate,2.0,8.99,Unknown
2026-02-07,Paneer Meal plate,2.0,8.99,Unknown
2026-02-07,Paneer Meal plate,1.0,8.99,Unknown
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-07,Pani Puri 12 Balls,3.0,6.0,Unknown
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-07,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-07,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-07,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-07,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-07,Pani Puri 5 Balls,2.0,3.0,Unknown
2026-02-07,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-07,Pani Puri 5 Balls,2.0,3.0,Unknown
2026-02-07,Pepsi Lemonade,1.0,4.0,Unknown
2026-02-07,Strawberry yogurt,1.0,4.99,Unknown
2026-02-07,Strawberry yogurt,2.0,4.99,Unknown
2026-02-07,Strawberry yogurt,1.0,4.99,Unknown
2026-02-07,Strawberry yogurt,1.0,4.99,Unknown
2026-02-14,Lentil soup,2.0,7.99,Unknown
2026-02-14,Lentil soup,1.0,7.99,Unknown
2026-02-14,Lentil soup,1.0,7.99,Unknown
2026-02-14,Lentil soup,1.0,7.99,Unknown
2026-02-14,Lentil soup,1.0,7.99,Unknown
2026-02-14,Lentil soup,1.0,7.99,Unknown
2026-02-14,Lentil soup,1.0,7.99,Unknown
2026-02-14,Lentil soup,1.0,7.99,Unknown
2026-02-14,Lentil soup,1.0,7.99,Unknown
2026-02-14,Paneer Meal plate,1.0,8.99,Unknown
2026-02-14,Paneer Meal plate,1.0,8.99,Unknown
2026-02-14,Paneer Meal plate,2.0,8.99,Unknown
2026-02-14,Paneer Meal plate,1.0,8.99,Unknown
2026-02-14,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-14,Pani Puri 12 Balls,4.0,6.0,Unknown
2026-02-14,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-14,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-14,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-14,Pani Puri 12 Balls,2.0,6.0,Unknown
2026-02-14,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-14,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-14,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-14,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-14,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-14,Pepsi Lemonade,1.0,4.0,Unknown
2026-02-21,Lentil soup,1.0,7.99,Unknown
2026-02-21,Lentil soup,1.0,7.99,Unknown
2026-02-21,Paneer Meal plate,1.0,8.99,Unknown
2026-02-21,Paneer Meal plate,1.0,8.99,Unknown
2026-02-21,Paneer Meal plate,1.0,8.99,Unknown
2026-02-21,Paneer Meal plate,2.0,8.99,Unknown
2026-02-21,Paneer Meal plate,2.0,8.99,Unknown
2026-02-21,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-21,Pani Puri 12 Balls,2.0,6.0,Unknown
2026-02-21,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-21,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-21,Pepsi Lemonade,1.0,4.0,Unknown
2026-02-21,Pepsi Lemonade,1.0,4.0,Unknown
2026-02-21,Pepsi Lemonade,1.0,4.0,Unknown
2026-02-28,Lentil soup,2.0,7.99,Unknown
2026-02-28,Lentil soup,1.0,7.99,Unknown
2026-02-28,Lentil soup,1.0,7.99,Unknown
2026-02-28,Lentil soup,1.0,7.99,Unknown
2026-02-28,Lentil soup,1.0,7.99,Unknown
2026-02-28,Lentil soup,1.0,7.99,Unknown
2026-02-28,Lentil soup,1.0,7.99,Unknown
2026-02-28,Paneer Meal plate,1.0,8.99,Unknown
2026-02-28,Paneer Meal plate,1.0,8.99,Unknown
2026-02-28,Paneer Meal plate,1.0,8.99,Unknown
2026-02-28,Paneer Meal plate,1.0,8.99,Unknown
2026-02-28,Paneer Meal plate,2.0,8.99,Unknown
2026-02-28,Paneer Meal plate,1.0,8.99,Unknown
2026-02-28,Paneer Meal plate,1.0,8.99,Unknown
2026-02-28,Paneer Meal plate,1.0,8.99,Unknown
2026-02-28,Paneer Meal plate,1.0,8.99,Unknown
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-28,Pani Puri 12 Balls,2.0,6.0,Unknown
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-28,Pani Puri 12 Balls,3.0,6.0,Unknown
2026-02-28,Pani Puri 12 Balls,1.0,6.0,Unknown
2026-02-28,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-28,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-28,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-28,Pani Puri 5 Balls,1.0,3.0,Unknown
2026-02-28,Pepsi Lemonade,1.0,4.0,Unknown
2026-02-28,Pepsi Lemonade,1.0,4.0,Unknown
